lr=0.1,epochs=120,wd=0.0005
Epoch:0,Train_loss:0.027849327239990233,Val_loss:0.028033479595184325,Acc:0.028099998831748962,lr:0.1
Epoch:1,Train_loss:0.026848955936431884,Val_loss:0.026459104776382445,Acc:0.03610000014305115,lr:0.09998286642011538
Epoch:2,Train_loss:0.025953597354888915,Val_loss:0.02530978465080261,Acc:0.05920000001788139,lr:0.09993147742296132
Epoch:3,Train_loss:0.025319259309768676,Val_loss:0.02526817135810852,Acc:0.06430000066757202,lr:0.09984586822798955
Epoch:4,Train_loss:0.024747702326774597,Val_loss:0.025377316689491274,Acc:0.05700000002980232,lr:0.09972609750746599
Epoch:5,Train_loss:0.02436575294494629,Val_loss:0.024405874800682067,Acc:0.08460000157356262,lr:0.09957224734625984
Epoch:6,Train_loss:0.024060887308120726,Val_loss:0.024386826395988465,Acc:0.0885000005364418,lr:0.0993844231855866
Epoch:7,Train_loss:0.02369302272796631,Val_loss:0.023319291162490846,Acc:0.1070999950170517,lr:0.09916275375074396
Epoch:8,Train_loss:0.02321492199897766,Val_loss:0.024058708000183105,Acc:0.09609999507665634,lr:0.09890739096288992
Epoch:9,Train_loss:0.022707488489151002,Val_loss:0.02224828746318817,Acc:0.1232999935746193,lr:0.09861850983492362
Epoch:10,Train_loss:0.022409626908302307,Val_loss:0.022661474990844727,Acc:0.12239999324083328,lr:0.09829630835154025
Epoch:11,Train_loss:0.022078734946250917,Val_loss:0.023340660214424134,Acc:0.12119999527931213,lr:0.0979410073335422
Epoch:12,Train_loss:0.02188862325668335,Val_loss:0.022963538908958435,Acc:0.13009999692440033,lr:0.09755285028649952
Epoch:13,Train_loss:0.021351681361198426,Val_loss:0.022687872147560118,Acc:0.13750000298023224,lr:0.09713210323386336
Epoch:14,Train_loss:0.020891790504455568,Val_loss:0.022817271423339842,Acc:0.1266999989748001,lr:0.09667905453464681
Epoch:15,Train_loss:0.020510286026000978,Val_loss:0.021228654623031615,Acc:0.16300000250339508,lr:0.09619401468579807
Epoch:16,Train_loss:0.02009672040939331,Val_loss:0.02003071517944336,Acc:0.1875,lr:0.0956773161094012
Epoch:17,Train_loss:0.019522521619796753,Val_loss:0.02063111732006073,Acc:0.18949998915195465,lr:0.09512931292485084
Epoch:18,Train_loss:0.01904408229827881,Val_loss:0.02025886354446411,Acc:0.1873999983072281,lr:0.09455038070615628
Epoch:19,Train_loss:0.01869370017051697,Val_loss:0.022687832808494568,Acc:0.17909999191761017,lr:0.09394091622454191
Epoch:20,Train_loss:0.01828066752910614,Val_loss:0.020612831115722655,Acc:0.19519999623298645,lr:0.09330133717652002
Epoch:21,Train_loss:0.017883579812049865,Val_loss:0.018072372150421144,Acc:0.26269999146461487,lr:0.0926320818976224
Epoch:22,Train_loss:0.017566784343719482,Val_loss:0.019210031628608702,Acc:0.23489999771118164,lr:0.09193360906198719
Epoch:23,Train_loss:0.01718841592311859,Val_loss:0.0180835102558136,Acc:0.2687999904155731,lr:0.09120639736800644
Epoch:24,Train_loss:0.01688670226573944,Val_loss:0.019350392651557923,Acc:0.2533999979496002,lr:0.09045094521025016
Epoch:25,Train_loss:0.016703121404647827,Val_loss:0.017413432121276856,Acc:0.2857999801635742,lr:0.08966777033789158
Epoch:26,Train_loss:0.016425573711395264,Val_loss:0.01737098822593689,Acc:0.2879999876022339,lr:0.08885740949986778
Epoch:27,Train_loss:0.01616956447124481,Val_loss:0.017498901772499083,Acc:0.28689998388290405,lr:0.08802041807701871
Epoch:28,Train_loss:0.015992999591827393,Val_loss:0.01925777416229248,Acc:0.25699999928474426,lr:0.08715736970145693
Epoch:29,Train_loss:0.015707608761787416,Val_loss:0.01616813864707947,Acc:0.320499986410141,lr:0.08626885586342883
Epoch:30,Train_loss:0.015509466423988342,Val_loss:0.016393857383728026,Acc:0.32580000162124634,lr:0.08535548550593675
Epoch:31,Train_loss:0.015349983983039855,Val_loss:0.016335100364685058,Acc:0.31679999828338623,lr:0.08441788460739981
Epoch:32,Train_loss:0.015235953030586242,Val_loss:0.01804897289276123,Acc:0.2994000017642975,lr:0.08345669575263968
Epoch:33,Train_loss:0.014958309335708618,Val_loss:0.015679989075660705,Acc:0.34109997749328613,lr:0.08247257769248498
Epoch:34,Train_loss:0.014852311034202577,Val_loss:0.016603218364715577,Acc:0.33309999108314514,lr:0.0814662048922963
Epoch:35,Train_loss:0.014672702336311341,Val_loss:0.017960022878646852,Acc:0.3148999810218811,lr:0.08043826706972149
Epoch:36,Train_loss:0.014588903212547303,Val_loss:0.0200118554353714,Acc:0.28700000047683716,lr:0.07938946872199747
Epoch:37,Train_loss:0.014381139435768128,Val_loss:0.01623613836765289,Acc:0.3499999940395355,lr:0.07832052864312314
Epoch:38,Train_loss:0.014195530672073364,Val_loss:0.016127471828460693,Acc:0.34769999980926514,lr:0.07723217943123381
Epoch:39,Train_loss:0.014002705588340759,Val_loss:0.015831699395179748,Acc:0.35749998688697815,lr:0.07612516698651504
Epoch:40,Train_loss:0.01388401730298996,Val_loss:0.015556670117378235,Acc:0.37469998002052307,lr:0.07500024999999996
Epoch:41,Train_loss:0.01377045699596405,Val_loss:0.01447365062236786,Acc:0.3955000042915344,lr:0.07385819943360027
Epoch:42,Train_loss:0.01358840737581253,Val_loss:0.01447331964969635,Acc:0.4007999897003174,lr:0.07269979799172743
Epoch:43,Train_loss:0.01345215735912323,Val_loss:0.016076588010787964,Acc:0.3702999949455261,lr:0.07152583958486633
Epoch:44,Train_loss:0.013339093613624573,Val_loss:0.014231861531734467,Acc:0.4161999821662903,lr:0.07033712878546845
Epoch:45,Train_loss:0.013228322308063508,Val_loss:0.014898081111907959,Acc:0.3870999813079834,lr:0.06913448027653828
Epoch:46,Train_loss:0.01311754539012909,Val_loss:0.018417429327964783,Acc:0.34299999475479126,lr:0.06791871829329021
Epoch:47,Train_loss:0.012952964732646942,Val_loss:0.014114381265640259,Acc:0.4185999929904938,lr:0.06669067605825889
Epoch:48,Train_loss:0.012844494216442109,Val_loss:0.015509554362297059,Acc:0.3912999927997589,lr:0.06545119521025015
Epoch:49,Train_loss:0.012748296508789062,Val_loss:0.013348988425731659,Acc:0.44679999351501465,lr:0.06420112522752376
Epoch:50,Train_loss:0.012570086758136749,Val_loss:0.013251625263690949,Acc:0.4504999816417694,lr:0.06294132284560346
Epoch:51,Train_loss:0.012507399277687072,Val_loss:0.014365145361423493,Acc:0.4178999960422516,lr:0.06167265147011332
Epoch:52,Train_loss:0.012365809388160705,Val_loss:0.013867513525485993,Acc:0.4274999797344208,lr:0.060395980585042516
