lr=0.1,epochs=120,wd=0.0005
Epoch:0,Train_loss:0.014263642506599426,Val_loss:0.01330806713104248,Acc:0.22109998762607574,lr:0.1
Epoch:1,Train_loss:0.014075477142333984,Val_loss:0.013736590838432311,Acc:0.19110000133514404,lr:0.09998286642011538
Epoch:2,Train_loss:0.013595635476112367,Val_loss:0.012512388122081757,Acc:0.23639999330043793,lr:0.09993147742296132
Epoch:3,Train_loss:0.013162854483127593,Val_loss:0.011978926718235016,Acc:0.2621999979019165,lr:0.09984586822798955
Epoch:4,Train_loss:0.012901481757164001,Val_loss:0.011854518139362336,Acc:0.2606000006198883,lr:0.09972609750746599
Epoch:5,Train_loss:0.012664907946586609,Val_loss:0.011496369028091431,Acc:0.2856999933719635,lr:0.09957224734625984
Epoch:6,Train_loss:0.012270632441043854,Val_loss:0.011453947138786317,Acc:0.31529998779296875,lr:0.0993844231855866
Epoch:7,Train_loss:0.011958242840766907,Val_loss:0.012536648666858673,Acc:0.2619999945163727,lr:0.09916275375074396
Epoch:8,Train_loss:0.011662958240509034,Val_loss:0.013040926063060761,Acc:0.2572999894618988,lr:0.09890739096288992
Epoch:9,Train_loss:0.011327331364154815,Val_loss:0.010247091913223266,Acc:0.37959998846054077,lr:0.09861850983492362
Epoch:10,Train_loss:0.011086388816833496,Val_loss:0.0095130801320076,Acc:0.4213999807834625,lr:0.09829630835154025
Epoch:11,Train_loss:0.01073207578420639,Val_loss:0.012626127171516418,Acc:0.3310000002384186,lr:0.0979410073335422
Epoch:12,Train_loss:0.010462423684597015,Val_loss:0.010921939074993134,Acc:0.3580999970436096,lr:0.09755285028649952
Epoch:13,Train_loss:0.010093697242736817,Val_loss:0.008784551322460175,Acc:0.4910999834537506,lr:0.09713210323386336
Epoch:14,Train_loss:0.009740845305919647,Val_loss:0.011521484756469727,Acc:0.3994999825954437,lr:0.09667905453464681
Epoch:15,Train_loss:0.009430837407112121,Val_loss:0.00930900365114212,Acc:0.4702000021934509,lr:0.09619401468579807
Epoch:16,Train_loss:0.009197946512699126,Val_loss:0.009182068371772767,Acc:0.5013999938964844,lr:0.0956773161094012
Epoch:17,Train_loss:0.008999745829105376,Val_loss:0.008518257331848144,Acc:0.545199990272522,lr:0.09512931292485084
Epoch:18,Train_loss:0.008732681901454925,Val_loss:0.008353994190692902,Acc:0.5338999629020691,lr:0.09455038070615628
Epoch:19,Train_loss:0.008445546576976775,Val_loss:0.010548517405986786,Acc:0.49570000171661377,lr:0.09394091622454191
Epoch:20,Train_loss:0.008255789697170257,Val_loss:0.009491679954528808,Acc:0.5212999582290649,lr:0.09330133717652002
Epoch:21,Train_loss:0.008133384153842927,Val_loss:0.007456166261434555,Acc:0.5878999829292297,lr:0.0926320818976224
Epoch:22,Train_loss:0.007802272347211838,Val_loss:0.0069181962132453916,Acc:0.6254000067710876,lr:0.09193360906198719
Epoch:23,Train_loss:0.007728136026859283,Val_loss:0.006250842022895813,Acc:0.6643999814987183,lr:0.09120639736800644
Epoch:24,Train_loss:0.007523050628900528,Val_loss:0.0056111836612224575,Acc:0.6872000098228455,lr:0.09045094521025016
Epoch:25,Train_loss:0.007406432168483734,Val_loss:0.005982613575458527,Acc:0.6851999759674072,lr:0.08966777033789158
Epoch:26,Train_loss:0.007207005085945129,Val_loss:0.006194810038805008,Acc:0.6649999618530273,lr:0.08885740949986778
Epoch:27,Train_loss:0.007180892556905747,Val_loss:0.009495825254917144,Acc:0.5582000017166138,lr:0.08802041807701871
Epoch:28,Train_loss:0.007041730307340622,Val_loss:0.006346385812759399,Acc:0.6567999720573425,lr:0.08715736970145693
Epoch:29,Train_loss:0.006915494261980057,Val_loss:0.009873012447357178,Acc:0.540399968624115,lr:0.08626885586342883
Epoch:30,Train_loss:0.006883748242855072,Val_loss:0.005529730331897736,Acc:0.7181999683380127,lr:0.08535548550593675
Epoch:31,Train_loss:0.006766206964254379,Val_loss:0.005485132831335068,Acc:0.7057999968528748,lr:0.08441788460739981
Epoch:32,Train_loss:0.006712266192436219,Val_loss:0.006781552964448928,Acc:0.6538000106811523,lr:0.08345669575263968
Epoch:33,Train_loss:0.006568286608457565,Val_loss:0.006121095138788223,Acc:0.689799964427948,lr:0.08247257769248498
Epoch:34,Train_loss:0.006609053373336792,Val_loss:0.007009399724006653,Acc:0.6624999642372131,lr:0.0814662048922963
Epoch:35,Train_loss:0.006465517827272415,Val_loss:0.004958780109882354,Acc:0.7393999695777893,lr:0.08043826706972149
Epoch:36,Train_loss:0.006365133147239685,Val_loss:0.0055417154252529145,Acc:0.7131999731063843,lr:0.07938946872199747
Epoch:37,Train_loss:0.006346189641952515,Val_loss:0.007561503893136978,Acc:0.6542999744415283,lr:0.07832052864312314
Epoch:38,Train_loss:0.00625121073961258,Val_loss:0.004613213533163071,Acc:0.7628999948501587,lr:0.07723217943123381
Epoch:39,Train_loss:0.0062361281895637515,Val_loss:0.004583904096484184,Acc:0.7662999629974365,lr:0.07612516698651504
Epoch:40,Train_loss:0.006158111976385117,Val_loss:0.005266382992267608,Acc:0.7297999858856201,lr:0.07500024999999996
Epoch:41,Train_loss:0.00610178111076355,Val_loss:0.006179228216409683,Acc:0.6947000026702881,lr:0.07385819943360027
Epoch:42,Train_loss:0.006017666081190109,Val_loss:0.006330573964118957,Acc:0.6955999732017517,lr:0.07269979799172743
Epoch:43,Train_loss:0.005921021369695663,Val_loss:0.004192988097667694,Acc:0.7773999571800232,lr:0.07152583958486633
