lr=0.1,epochs=200,wd=0.0005
Epoch:0,Train_loss:0.015483853929042815,Val_loss:0.012778530466556548,Acc:0.2565000057220459,lr:0.1
Epoch:38,Train_loss:0.0067941807949543,Val_loss:0.005260846728086472,Acc:0.7181000113487244,lr:0.09135411517344096
Epoch:39,Train_loss:0.006718000569343567,Val_loss:0.00635202488899231,Acc:0.6539999842643738,lr:0.09090757679639247
Epoch:40,Train_loss:0.0067353482401371,Val_loss:0.007047623336315155,Acc:0.6352999806404114,lr:0.0904509452102502
Epoch:41,Train_loss:0.006785883102416992,Val_loss:0.006048017746210098,Acc:0.6715999841690063,lr:0.0899843330820253
Epoch:42,Train_loss:0.006740770272016525,Val_loss:0.005607314628362656,Acc:0.7001000046730042,lr:0.08950785554127834
Epoch:43,Train_loss:0.00665412006020546,Val_loss:0.0051949302613735196,Acc:0.7188999652862549,lr:0.08902163015171284
Epoch:44,Train_loss:0.006644901788234711,Val_loss:0.005676965391635895,Acc:0.6905999779701233,lr:0.0885257768821681
Epoch:45,Train_loss:0.0066477925837039945,Val_loss:0.006495990377664566,Acc:0.6597999930381775,lr:0.08802041807701878
Epoch:46,Train_loss:0.006569714250564575,Val_loss:0.005865043890476227,Acc:0.6926999688148499,lr:0.08750567842598819
Epoch:47,Train_loss:0.006549622408151627,Val_loss:0.004982327431440353,Acc:0.7292999625205994,lr:0.08698168493338301
Epoch:48,Train_loss:0.006555442509651184,Val_loss:0.004601944714784622,Acc:0.7454999685287476,lr:0.0864485668867569
Epoch:49,Train_loss:0.00660015323638916,Val_loss:0.006053243190050125,Acc:0.6836999654769897,lr:0.0859064558250106
Epoch:50,Train_loss:0.0065621963191032405,Val_loss:0.00536473091840744,Acc:0.7109999656677246,lr:0.08535548550593682
Epoch:51,Train_loss:0.006560731956958771,Val_loss:0.0060006382882595065,Acc:0.6942999958992004,lr:0.08479579187321745
Epoch:52,Train_loss:0.0065411011493206024,Val_loss:0.005060090452432633,Acc:0.7142999768257141,lr:0.0842275130228815
Epoch:53,Train_loss:0.0065236807930469515,Val_loss:0.004884941393136978,Acc:0.7371000051498413,lr:0.08365078916923194
Epoch:54,Train_loss:0.006507469831705094,Val_loss:0.005098074001073837,Acc:0.727899968624115,lr:0.08306576261024995
Epoch:55,Train_loss:0.006450794438123703,Val_loss:0.004659473532438278,Acc:0.7401999831199646,lr:0.08247257769248503
Epoch:56,Train_loss:0.006536889642477036,Val_loss:0.005215356761217117,Acc:0.7127000093460083,lr:0.08187138077543962
Epoch:57,Train_loss:0.006451751180887222,Val_loss:0.004604843479394913,Acc:0.75,lr:0.08126232019545711
Epoch:58,Train_loss:0.006399763872623443,Val_loss:0.004497765356302261,Acc:0.7565999627113342,lr:0.08064554622912201
Epoch:59,Train_loss:0.006417225604057312,Val_loss:0.004823186272382736,Acc:0.7425999641418457,lr:0.08002121105618155
Epoch:60,Train_loss:0.006326297903060913,Val_loss:0.005748098677396774,Acc:0.6870999932289124,lr:0.07938946872199754
Epoch:61,Train_loss:0.006376895295381546,Val_loss:0.005069515371322632,Acc:0.7246999740600586,lr:0.07875047509953793
Epoch:62,Train_loss:0.006374788980484008,Val_loss:0.005716967636346817,Acc:0.6843000054359436,lr:0.07810438785091764
Epoch:63,Train_loss:0.006321095495223999,Val_loss:0.005595205539464951,Acc:0.6850000023841858,lr:0.07745136638849762
Epoch:64,Train_loss:0.006358590439558029,Val_loss:0.004601553991436958,Acc:0.7515999674797058,lr:0.07679157183555237
Epoch:65,Train_loss:0.006275755953788757,Val_loss:0.0050046709954738615,Acc:0.7325999736785889,lr:0.07612516698651511
Epoch:66,Train_loss:0.006323368746042252,Val_loss:0.0046682612657546994,Acc:0.7526999711990356,lr:0.07545231626681072
Epoch:67,Train_loss:0.006281229286193847,Val_loss:0.004463582593202591,Acc:0.7562999725341797,lr:0.07477318569228619
Epoch:68,Train_loss:0.0062654923784732815,Val_loss:0.004417475914955139,Acc:0.7616999745368958,lr:0.07408794282824874
Epoch:69,Train_loss:0.00623038693189621,Val_loss:0.005046699583530426,Acc:0.7348999977111816,lr:0.07339675674812157
Epoch:70,Train_loss:0.006251131428480148,Val_loss:0.004563775032758712,Acc:0.7572000026702881,lr:0.0726997979917275
Epoch:71,Train_loss:0.00623823804140091,Val_loss:0.004764585876464843,Acc:0.7414000034332275,lr:0.07199723852321085
Epoch:72,Train_loss:0.006157834006547928,Val_loss:0.004407279253005982,Acc:0.7602999806404114,lr:0.07128925168860789
Epoch:73,Train_loss:0.006195460566282273,Val_loss:0.00466656049489975,Acc:0.7538999915122986,lr:0.07057601217307619
Epoch:74,Train_loss:0.006110060316324234,Val_loss:0.004824363923072815,Acc:0.7432999610900879,lr:0.06985769595779376
Epoch:75,Train_loss:0.006146357688903809,Val_loss:0.004459614694118499,Acc:0.7572000026702881,lr:0.06913448027653836
Epoch:76,Train_loss:0.00616004620552063,Val_loss:0.005179881644248962,Acc:0.7110999822616577,lr:0.0684065435719576
Epoch:77,Train_loss:0.006094807866811752,Val_loss:0.004324190652370453,Acc:0.7687000036239624,lr:0.067674065451541
Epoch:78,Train_loss:0.0060582116389274595,Val_loss:0.004531278663873673,Acc:0.7538999915122986,lr:0.0669372266433045
Epoch:79,Train_loss:0.006104002501964569,Val_loss:0.005067436534166336,Acc:0.7215999960899353,lr:0.06619620895119842
Epoch:80,Train_loss:0.006017260644435882,Val_loss:0.005431674659252167,Acc:0.7185999751091003,lr:0.06545119521025022
Epoch:81,Train_loss:0.005989720939397812,Val_loss:0.004460617917776108,Acc:0.7619999647140503,lr:0.06470236924145263
Epoch:82,Train_loss:0.0059995335590839385,Val_loss:0.004808530950546265,Acc:0.740399956703186,lr:0.06394991580640849
Epoch:83,Train_loss:0.006023383588790894,Val_loss:0.004991045099496842,Acc:0.7297999858856201,lr:0.0631940205617437
Epoch:84,Train_loss:0.006033577418327331,Val_loss:0.00461675301194191,Acc:0.7452999949455261,lr:0.06243487001329919
Epoch:85,Train_loss:0.0059576742374897,Val_loss:0.004922848737239837,Acc:0.733299970626831,lr:0.061672651470113395
Epoch:86,Train_loss:0.00591319848537445,Val_loss:0.004347475442290306,Acc:0.7608000040054321,lr:0.060907552998206486
Epoch:87,Train_loss:0.005951866289377212,Val_loss:0.004598539465665817,Acc:0.7573999762535095,lr:0.060139763374178
Epoch:88,Train_loss:0.005824476755857468,Val_loss:0.004020843151211739,Acc:0.7768999934196472,lr:0.059369472038628995
Epoch:89,Train_loss:0.005849900661706924,Val_loss:0.004656219631433487,Acc:0.7544999718666077,lr:0.05859686904942037
Epoch:90,Train_loss:0.00584421217918396,Val_loss:0.00543306747674942,Acc:0.7041999697685242,lr:0.05782214503477907
Epoch:91,Train_loss:0.005853961724042893,Val_loss:0.003938504177331924,Acc:0.7856000065803528,lr:0.057045491146263214
Epoch:92,Train_loss:0.00579143393278122,Val_loss:0.00411215018928051,Acc:0.776199996471405,lr:0.05626709901159848
Epoch:93,Train_loss:0.005799198682308197,Val_loss:0.004486166092753411,Acc:0.7620999813079834,lr:0.05548716068739676
Epoch:94,Train_loss:0.005786224159002304,Val_loss:0.004746862107515335,Acc:0.7494999766349792,lr:0.05470586861176909
Epoch:95,Train_loss:0.005743979350328446,Val_loss:0.004567519748210907,Acc:0.7626000046730042,lr:0.05392341555684442
Epoch:96,Train_loss:0.0057742330527305605,Val_loss:0.003885840958356857,Acc:0.7911999821662903,lr:0.05313999458120594
Epoch:97,Train_loss:0.005753946917057037,Val_loss:0.004591362389922142,Acc:0.7583999633789062,lr:0.052355798982256806
Epoch:98,Train_loss:0.0056908374166488645,Val_loss:0.005164853572845459,Acc:0.7304999828338623,lr:0.0515710222485269
Epoch:99,Train_loss:0.005684857382774353,Val_loss:0.0044553081929683686,Acc:0.7567999958992004,lr:0.0507858580119324
Epoch:100,Train_loss:0.005696334515810013,Val_loss:0.0043562642395496365,Acc:0.7562999725341797,lr:0.050000500000000024
Epoch:101,Train_loss:0.005623796849250793,Val_loss:0.0051475695729255675,Acc:0.7200999855995178,lr:0.04921514198806765
Epoch:102,Train_loss:0.005632106039524078,Val_loss:0.003899497190117836,Acc:0.7915999889373779,lr:0.04842997775147315
Epoch:103,Train_loss:0.005647101566791535,Val_loss:0.005331913334131241,Acc:0.7166000008583069,lr:0.04764520101774325
Epoch:104,Train_loss:0.00561045397400856,Val_loss:0.003747980073094368,Acc:0.8027999997138977,lr:0.04686100541879412
Epoch:105,Train_loss:0.005566214759349823,Val_loss:0.005009172582626343,Acc:0.733299970626831,lr:0.04607758444315565
Epoch:106,Train_loss:0.005566760816574097,Val_loss:0.0037701046109199525,Acc:0.7945999503135681,lr:0.04529513138823097
Epoch:107,Train_loss:0.005532707291841507,Val_loss:0.0044600967288017275,Acc:0.7576999664306641,lr:0.04451383931260331
Epoch:108,Train_loss:0.005519518519639969,Val_loss:0.004229802334308625,Acc:0.7708999514579773,lr:0.0437339009884016
Epoch:109,Train_loss:0.005475473983287811,Val_loss:0.003946516877412796,Acc:0.7875999808311462,lr:0.042955508853736876
Epoch:110,Train_loss:0.005399263147115707,Val_loss:0.00399646846652031,Acc:0.7839999794960022,lr:0.04217885496522101
Epoch:111,Train_loss:0.0054163036870956425,Val_loss:0.004015876576304435,Acc:0.7723000049591064,lr:0.04140413095057969
Epoch:112,Train_loss:0.005393192557096482,Val_loss:0.003614258602261543,Acc:0.8069999814033508,lr:0.040631527961371094
Epoch:113,Train_loss:0.005338924413919449,Val_loss:0.003558796638250351,Acc:0.8054999709129333,lr:0.03986123662582209
Epoch:114,Train_loss:0.0053527904570102695,Val_loss:0.0033546012759208678,Acc:0.8198999762535095,lr:0.03909344700179362
Epoch:115,Train_loss:0.005298441879749298,Val_loss:0.003597913247346878,Acc:0.802899956703186,lr:0.03832834852988668
Epoch:116,Train_loss:0.005372549103498459,Val_loss:0.0036340123981237413,Acc:0.8018999695777893,lr:0.03756612998670087
Epoch:117,Train_loss:0.005294106394052506,Val_loss:0.00439292985200882,Acc:0.7581999897956848,lr:0.036806979438256365
Epoch:118,Train_loss:0.0052567083168029785,Val_loss:0.003426057142019272,Acc:0.8152999877929688,lr:0.036051084193591584
Epoch:119,Train_loss:0.005224965687990189,Val_loss:0.003902701622247696,Acc:0.7861999869346619,lr:0.03529863075854745
Epoch:120,Train_loss:0.005165316152572632,Val_loss:0.003516731968522072,Acc:0.8091999888420105,lr:0.03454980478974986
Epoch:121,Train_loss:0.005225501090288162,Val_loss:0.003900111836194992,Acc:0.7875999808311462,lr:0.03380479104880165
Epoch:122,Train_loss:0.005106811969280243,Val_loss:0.0037144759088754654,Acc:0.8009999990463257,lr:0.03306377335669558
Epoch:123,Train_loss:0.005114495670795441,Val_loss:0.003611040633916855,Acc:0.8065999746322632,lr:0.032326934548459065
Epoch:124,Train_loss:0.005104418464899063,Val_loss:0.0032856460303068162,Acc:0.8220999836921692,lr:0.031594456428042476
Epoch:125,Train_loss:0.005060564044713974,Val_loss:0.003236339420080185,Acc:0.8217999935150146,lr:0.030866519723461727
Epoch:126,Train_loss:0.0050203968513011935,Val_loss:0.0035029025107622147,Acc:0.8125,lr:0.0301433040422063
Epoch:127,Train_loss:0.005030401390790939,Val_loss:0.0030541413009166716,Acc:0.8339999914169312,lr:0.029424987826923883
Epoch:128,Train_loss:0.00497770609498024,Val_loss:0.0033155907839536665,Acc:0.8237999677658081,lr:0.028711748311392168
Epoch:129,Train_loss:0.004972194231748581,Val_loss:0.0030743721634149553,Acc:0.8299999833106995,lr:0.028003761476789187
Epoch:130,Train_loss:0.004885825245380402,Val_loss:0.0031559197098016737,Acc:0.8290999531745911,lr:0.02730120200827255
Epoch:131,Train_loss:0.0049387016475200655,Val_loss:0.0033014888793230055,Acc:0.8238999843597412,lr:0.026604243251878486
Epoch:132,Train_loss:0.004870380996465683,Val_loss:0.0028916239246726035,Acc:0.8428999781608582,lr:0.025913057171751294
Epoch:133,Train_loss:0.004859752125740051,Val_loss:0.0029899565905332566,Acc:0.837399959564209,lr:0.02522781430771385
Epoch:134,Train_loss:0.0048145821046829225,Val_loss:0.0031951391845941543,Acc:0.8251000046730042,lr:0.02454868373318932
Epoch:135,Train_loss:0.0047883595728874205,Val_loss:0.0029235035866498945,Acc:0.8450999855995178,lr:0.023875833013484928
Epoch:136,Train_loss:0.004791064472198486,Val_loss:0.0030543300122022627,Acc:0.8362999558448792,lr:0.023209428164447654
Epoch:137,Train_loss:0.004744095656871796,Val_loss:0.0027726484179496766,Acc:0.8495000004768372,lr:0.022549633611502414
Epoch:138,Train_loss:0.004711848015785217,Val_loss:0.00333812480866909,Acc:0.8197999596595764,lr:0.021896612149082402
Epoch:139,Train_loss:0.004711818780899048,Val_loss:0.002963685846328735,Acc:0.839199960231781,lr:0.021250524900462104
Epoch:140,Train_loss:0.004683156772851944,Val_loss:0.003233549001812935,Acc:0.8255999684333801,lr:0.020611531278002505
Epoch:141,Train_loss:0.004650647599697113,Val_loss:0.0027481403023004534,Acc:0.8496999740600586,lr:0.019979788943818477
Epoch:142,Train_loss:0.0046058563494682314,Val_loss:0.002961775648593903,Acc:0.8431999683380127,lr:0.019355453770878005
Epoch:143,Train_loss:0.004567619819641113,Val_loss:0.003089868748188019,Acc:0.8321999907493591,lr:0.018738679804542916
Epoch:144,Train_loss:0.004570298163890839,Val_loss:0.002578538705408573,Acc:0.8607999682426453,lr:0.018129619224560394
Epoch:145,Train_loss:0.004510489076972008,Val_loss:0.0029356651946902275,Acc:0.8393999934196472,lr:0.017528422307514994
Epoch:146,Train_loss:0.004477130259275436,Val_loss:0.0025588198810815813,Acc:0.8633999824523926,lr:0.01693523738975008
Epoch:147,Train_loss:0.004426673916578293,Val_loss:0.002922845548391342,Acc:0.8412999510765076,lr:0.01635021083076809
Epoch:148,Train_loss:0.004403973546624184,Val_loss:0.0025530387848615647,Acc:0.8607999682426453,lr:0.015773486977118535
Epoch:149,Train_loss:0.004416889236569405,Val_loss:0.002684842187166214,Acc:0.856499969959259,lr:0.015205208126782586
Epoch:150,Train_loss:0.004363631007671356,Val_loss:0.002519695609807968,Acc:0.8655999898910522,lr:0.014645514494063224
Epoch:151,Train_loss:0.004332564699053764,Val_loss:0.002543194319307804,Acc:0.859499990940094,lr:0.01409454417498945
Epoch:152,Train_loss:0.004267345160245895,Val_loss:0.0026605033695697783,Acc:0.8547999858856201,lr:0.013552433113243147
Epoch:153,Train_loss:0.004239330518841743,Val_loss:0.0024419794470071795,Acc:0.8700999617576599,lr:0.013019315066617002
Epoch:154,Train_loss:0.00415484999358654,Val_loss:0.0024952596604824067,Acc:0.8679999709129333,lr:0.012495321574011838
Epoch:155,Train_loss:0.004156051419377327,Val_loss:0.002562578663229942,Acc:0.8596000075340271,lr:0.011980581922981256
Epoch:156,Train_loss:0.004121448218226433,Val_loss:0.002776174606382847,Acc:0.8499999642372131,lr:0.011475223117831933
Epoch:157,Train_loss:0.00410644050359726,Val_loss:0.0023869863599538803,Acc:0.8718000054359436,lr:0.010979369848287193
Epoch:158,Train_loss:0.004072050158977509,Val_loss:0.002469316869974136,Acc:0.8659999966621399,lr:0.01049314445872167
Epoch:159,Train_loss:0.004014196599125862,Val_loss:0.0023126023307442666,Acc:0.8743999600410461,lr:0.010016666917974718
Epoch:160,Train_loss:0.0039680369967222216,Val_loss:0.002332170979678631,Acc:0.8744999766349792,lr:0.009550054789749823
Epoch:161,Train_loss:0.0039732598567008975,Val_loss:0.0024699575558304785,Acc:0.8646999597549438,lr:0.00909342320360755
Epoch:162,Train_loss:0.003968845103383065,Val_loss:0.0022864041417837142,Acc:0.8747999668121338,lr:0.008646884826559054
Epoch:163,Train_loss:0.003914592083692551,Val_loss:0.00232419463545084,Acc:0.8737999796867371,lr:0.008210549835267185
Epoch:164,Train_loss:0.003899037528634071,Val_loss:0.0022202653542160986,Acc:0.8801999688148499,lr:0.007784525888862012
Epoch:165,Train_loss:0.003820971427559853,Val_loss:0.002251992979645729,Acc:0.8758999705314636,lr:0.007368918102377583
Epoch:166,Train_loss:0.0037948805767297747,Val_loss:0.0021595640107989313,Acc:0.8833000063896179,lr:0.006963829020816318
Epoch:167,Train_loss:0.0037728036695718766,Val_loss:0.0021191467493772505,Acc:0.8834999799728394,lr:0.006569358593847657
Epoch:168,Train_loss:0.003704871586561203,Val_loss:0.002228293427824974,Acc:0.8812999725341797,lr:0.006185604151146846
Epoch:169,Train_loss:0.003716616779565811,Val_loss:0.0020759627267718317,Acc:0.8878999948501587,lr:0.005812660378380375
Epoch:170,Train_loss:0.003701597945690155,Val_loss:0.0021137427896261215,Acc:0.8844999670982361,lr:0.005450619293843708
Epoch:171,Train_loss:0.003641630892753601,Val_loss:0.002024671021103859,Acc:0.8912000060081482,lr:0.005099570225757107
Epoch:172,Train_loss:0.003598364458680153,Val_loss:0.0020735856130719185,Acc:0.8869999647140503,lr:0.004759599790225269
Epoch:173,Train_loss:0.0035801537734270095,Val_loss:0.0019993776217103005,Acc:0.8934999704360962,lr:0.004430791869866068
Epoch:174,Train_loss:0.0035167726284265517,Val_loss:0.0020186799585819246,Acc:0.8915999531745911,lr:0.004113227593113799
Epoch:175,Train_loss:0.0035030168610811234,Val_loss:0.0019572621151804923,Acc:0.894599974155426,lr:0.0038069853142019324
Epoch:176,Train_loss:0.0034537343084812162,Val_loss:0.0019081511422991753,Acc:0.8994999527931213,lr:0.003512140593830379
Epoch:177,Train_loss:0.0034768786960840225,Val_loss:0.0019740230426192286,Acc:0.8944999575614929,lr:0.003228766180522048
Epoch:178,Train_loss:0.0034054389357566833,Val_loss:0.001871925650537014,Acc:0.8976999521255493,lr:0.002956931992673206
Epoch:179,Train_loss:0.003391572741270065,Val_loss:0.0018838728472590446,Acc:0.8991999626159668,lr:0.0026967051013021505
Epoch:180,Train_loss:0.0033902291357517243,Val_loss:0.0018739108324050903,Acc:0.8988999724388123,lr:0.0024481497135004724
Epoch:181,Train_loss:0.0033608905988931656,Val_loss:0.0018492929384112359,Acc:0.8988999724388123,lr:0.0022113271565908942
Epoch:182,Train_loss:0.0033333519005775453,Val_loss:0.001828041608631611,Acc:0.901699960231781,lr:0.0019862958629956917
Epoch:183,Train_loss:0.0033049084836244583,Val_loss:0.001874316842854023,Acc:0.8991000056266785,lr:0.0017731113558193312
Epoch:184,Train_loss:0.0032686240339279177,Val_loss:0.0018201388418674469,Acc:0.9020999670028687,lr:0.0015718262351490167
Epoch:185,Train_loss:0.0032077247017621995,Val_loss:0.001826698787510395,Acc:0.9035999774932861,lr:0.0013824901650763715
Epoch:186,Train_loss:0.003209623038172722,Val_loss:0.0017788963347673415,Acc:0.9055999517440796,lr:0.0012051498614436037
Epoch:187,Train_loss:0.0031699665582180024,Val_loss:0.0017954121097922325,Acc:0.9025999903678894,lr:0.0010398490803170183
Epoch:188,Train_loss:0.0032081372636556626,Val_loss:0.0017840248733758926,Acc:0.9036999940872192,lr:0.0008866286071909287
Epoch:189,Train_loss:0.003157063770890236,Val_loss:0.0017760901257395745,Acc:0.9030999541282654,lr:0.0007455262469243843
Epoch:190,Train_loss:0.0031744113945961,Val_loss:0.0018278330907225608,Acc:0.8988999724388123,lr:0.0006165768144134149
Epoch:191,Train_loss:0.0031313392519950866,Val_loss:0.0017626143977046013,Acc:0.9070000052452087,lr:0.0004998121260009818
Epoch:192,Train_loss:0.0031300586688518526,Val_loss:0.001762607803940773,Acc:0.9037999510765076,lr:0.0003952609916267693
Epoch:193,Train_loss:0.003127120494246483,Val_loss:0.001751133732497692,Acc:0.9027000069618225,lr:0.000302949207718748
Epoch:194,Train_loss:0.003134937222003937,Val_loss:0.0017689457893371582,Acc:0.905299961566925,lr:0.00022289955082830184
Epoch:195,Train_loss:0.0031301326072216036,Val_loss:0.0017416801124811173,Acc:0.9074999690055847,lr:0.00015513177201046844
Epoch:196,Train_loss:0.0031145788514614107,Val_loss:0.0017688477978110313,Acc:0.9078999757766724,lr:9.966259195063624e-05
Epoch:197,Train_loss:0.0031165848118066787,Val_loss:0.0017568418905138969,Acc:0.9035999774932861,lr:5.650569683898583e-05
Epoch:198,Train_loss:0.0031330754590034485,Val_loss:0.0017717955157160758,Acc:0.9061999917030334,lr:2.5671734993602874e-05
Epoch:199,Train_loss:0.003122146328687668,Val_loss:0.001742593702673912,Acc:0.9059999585151672,lr:7.1683142332114464e-06

Accuracy ANN:  tensor(0.9079, device='cuda:0')

Accuracy SNN:  (tensor([0.8784, 0.8979, 0.9037, 0.9072, 0.9091, 0.9094, 0.9093, 0.9101, 0.9106,
        0.9114, 0.9110, 0.9109, 0.9113, 0.9114, 0.9115, 0.9116, 0.9117, 0.9109,
        0.9111, 0.9111, 0.9113, 0.9112, 0.9112, 0.9111, 0.9109, 0.9111, 0.9110,
        0.9109, 0.9111, 0.9110, 0.9112, 0.9111], device='cuda:0'), 4.796238541603088e-05)
