lr=0.1,epochs=120,wd=0.0005
Epoch:0,Train_loss:0.014394752683639527,Val_loss:0.013241878271102906,Acc:0.20349998772144318,lr:0.1
Epoch:1,Train_loss:0.013944078984260559,Val_loss:0.013589934277534485,Acc:0.1656000018119812,lr:0.09998286642011538
Epoch:2,Train_loss:0.013631637465953826,Val_loss:0.013996906805038452,Acc:0.1565999984741211,lr:0.09993147742296132
Epoch:3,Train_loss:0.013256487560272217,Val_loss:0.012446347975730895,Acc:0.22589999437332153,lr:0.09984586822798955
Epoch:4,Train_loss:0.012987905488014222,Val_loss:0.01221439059972763,Acc:0.21629999577999115,lr:0.09972609750746599
Epoch:5,Train_loss:0.012789177424907684,Val_loss:0.011990913844108582,Acc:0.22349999845027924,lr:0.09957224734625984
Epoch:6,Train_loss:0.012642495002746583,Val_loss:0.011823956155776978,Acc:0.2724999785423279,lr:0.0993844231855866
Epoch:7,Train_loss:0.012532810974121093,Val_loss:0.011845740616321564,Acc:0.26749998331069946,lr:0.09916275375074396
Epoch:8,Train_loss:0.012385238041877746,Val_loss:0.011310896158218384,Acc:0.2806999981403351,lr:0.09890739096288992
Epoch:9,Train_loss:0.012177140300273896,Val_loss:0.013164147067070007,Acc:0.2298000007867813,lr:0.09861850983492362
Epoch:10,Train_loss:0.011897809782028198,Val_loss:0.011243798232078552,Acc:0.2944999933242798,lr:0.09829630835154025
Epoch:11,Train_loss:0.011570266137123107,Val_loss:0.011438001298904418,Acc:0.296999990940094,lr:0.0979410073335422
Epoch:12,Train_loss:0.011325550792217254,Val_loss:0.01017781159877777,Acc:0.38439998030662537,lr:0.09755285028649952
Epoch:13,Train_loss:0.011089848141670227,Val_loss:0.011256592619419099,Acc:0.321399986743927,lr:0.09713210323386336
Epoch:14,Train_loss:0.010911363782882691,Val_loss:0.010853524518013,Acc:0.35009998083114624,lr:0.09667905453464681
Epoch:15,Train_loss:0.01069914490222931,Val_loss:0.011218589568138123,Acc:0.3668999969959259,lr:0.09619401468579807
Epoch:16,Train_loss:0.010484415416717529,Val_loss:0.013994276332855224,Acc:0.2736999988555908,lr:0.0956773161094012
Epoch:17,Train_loss:0.010068248491287232,Val_loss:0.009516309130191802,Acc:0.4592999815940857,lr:0.09512931292485084
Epoch:18,Train_loss:0.009516071736812591,Val_loss:0.010828334486484528,Acc:0.40389999747276306,lr:0.09455038070615628
Epoch:19,Train_loss:0.009333251345157624,Val_loss:0.00920314074754715,Acc:0.4837999939918518,lr:0.09394091622454191
Epoch:20,Train_loss:0.009029939575195312,Val_loss:0.009398551332950592,Acc:0.4936999976634979,lr:0.09330133717652002
Epoch:21,Train_loss:0.008927184007167816,Val_loss:0.010341578853130341,Acc:0.49379998445510864,lr:0.0926320818976224
