lr=0.05,epochs=200,wd=0.0005
Epoch:0,Train_loss:0.025953365416526795,Val_loss:0.026391528701782227,Acc:0.07530000060796738,lr:0.05
Epoch:1,Train_loss:0.023863309459686278,Val_loss:0.023833112120628358,Acc:0.10679999738931656,lr:0.049996915873725276
Epoch:2,Train_loss:0.02260345703125,Val_loss:0.022129213976860046,Acc:0.15559999644756317,lr:0.04998766425586311
Epoch:3,Train_loss:0.021441020078659057,Val_loss:0.021263910794258118,Acc:0.17839999496936798,lr:0.04997224742911178
Epoch:4,Train_loss:0.020458972301483153,Val_loss:0.01984853193759918,Acc:0.21949999034404755,lr:0.04995066919734258
Epoch:5,Train_loss:0.019406344695091247,Val_loss:0.01879938893318176,Acc:0.2525999844074249,lr:0.04992293488466134
Epoch:6,Train_loss:0.018473026914596558,Val_loss:0.01800044376850128,Acc:0.2809999883174896,lr:0.0498890513340947
Epoch:7,Train_loss:0.017578312335014345,Val_loss:0.017891969442367553,Acc:0.28049999475479126,lr:0.04984902690590177
Epoch:8,Train_loss:0.016819336533546447,Val_loss:0.016855256724357604,Acc:0.3174999952316284,lr:0.04980287147551129
Epoch:9,Train_loss:0.01615943937301636,Val_loss:0.01674431540966034,Acc:0.3249000012874603,lr:0.04975059643108507
Epoch:10,Train_loss:0.01566341173171997,Val_loss:0.015790101861953735,Acc:0.34790000319480896,lr:0.04969221467070814
Epoch:11,Train_loss:0.015272975516319275,Val_loss:0.015847604417800903,Acc:0.34880000352859497,lr:0.049627740599206265
Epoch:12,Train_loss:0.01488026962518692,Val_loss:0.016582495069503784,Acc:0.33409997820854187,lr:0.04955719012459185
Epoch:13,Train_loss:0.01454586166381836,Val_loss:0.01573358783721924,Acc:0.35929998755455017,lr:0.04948058065413883
Epoch:14,Train_loss:0.0141748486495018,Val_loss:0.014528097796440124,Acc:0.39149999618530273,lr:0.049397931090087714
Epoch:15,Train_loss:0.013946010012626648,Val_loss:0.013984795439243317,Acc:0.4114999771118164,lr:0.049309261824981715
Epoch:16,Train_loss:0.01376001796245575,Val_loss:0.015280599856376647,Acc:0.3889999985694885,lr:0.04921459473663521
Epoch:17,Train_loss:0.013509059133529663,Val_loss:0.014027998006343842,Acc:0.4189999997615814,lr:0.049113953182735724
Epoch:18,Train_loss:0.01332415117263794,Val_loss:0.017230627489089965,Acc:0.34299999475479126,lr:0.04900736199508074
Epoch:19,Train_loss:0.01317688668012619,Val_loss:0.014356619262695313,Acc:0.412200003862381,lr:0.04889484747345085
Epoch:20,Train_loss:0.013036348235607148,Val_loss:0.013636226224899291,Acc:0.43719998002052307,lr:0.04877643737912069
